price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose
700000,Average,Apartment,1,2,"Horizon Tower B, Horizon Towers, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-19,43519,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
340000,Average,Apartment,2,2,"City Tower, Al Nuaimiya 3, Al Nuaimiya, Ajman",Unfurnished,Ready,2023-08-22,28672,Unknown,0,0,0,0,0,Al Nuaimiya,Ajman,UAE,25.3869225,55.4388907,For Sale
1625178,Medium,Apartment,1,2,"320 Riverside Crescent, Sobha Hartland 2, Bukadra, Dubai",Unfurnished,Off-Plan,2023-11-18,0,Unknown,0,0,0,0,0,Bukadra,Dubai,UAE,25.1765148,55.3257751,For Sale
2100000,Medium,Apartment,3,4,"Water's Edge, Yas Island, Abu Dhabi",Unfurnished,Ready,2023-11-07,136985,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
3400000,High,Townhouse,4,4,"Noya Viva, Noya, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-03-27,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
680208,Average,Apartment,1,2,"Ajman Downtown, Ajman",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Ajman Downtown,Ajman,UAE,25.40701,55.503289,For Sale
281765,Average,Apartment,0,1,"Al Ameera Village, Ajman",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Al Ameera Village,Ajman,UAE,25.3785501,55.572870550000005,For Sale
2079993,Medium,Townhouse,2,4,"Yas Park Gate, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
4150000,High,Villa,5,7,"Shoumous Residential Complex, Sharjah Garden City, Sharjah",Furnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Sharjah Garden City,Sharjah,UAE,25.196622,55.635824,For Sale
2350000,Medium,Apartment,2,2,"Savanna, Dubai Creek Harbour, Dubai",Unfurnished,Off-Plan,2024-03-12,0,Unknown,0,0,0,0,0,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale
3200000,High,Townhouse,5,5,"Santorini, DAMAC Lagoons, Dubai",Unfurnished,Off-Plan,2024-03-27,0,Unknown,0,0,0,0,0,DAMAC Lagoons,Dubai,UAE,25.017012,55.237944,For Sale
888000,Average,Apartment,1,2,"Reflection, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-01-04,57434,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
738000,Average,Apartment,1,2,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
5500000,High,Villa,4,5,"Aura, Tilal Al Ghaf, Dubai",Unfurnished,Off-Plan,2023-11-23,0,Unknown,0,0,0,0,0,Tilal Al Ghaf,Dubai,UAE,25.02426745,55.22382996438196,For Sale
350000,Average,Residential Plot,2,2,"Muzairah, Sharjah",Unfurnished,Ready,2024-04-21,0,Unknown,0,0,0,0,0,Muzairah,Sharjah,UAE,25.316236,55.581138,For Sale
2700000,Medium,Villa,3,3,"Anya 2, Arabian Ranches 3, Dubai",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Arabian Ranches 3,Dubai,UAE,25.0651524,55.3227884007741,For Sale
1790000,Medium,Apartment,1,2,"Yas Golf Collection, Yas Island, Abu Dhabi",Furnished,Off-Plan,2024-03-05,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1100000,Average,Apartment,1,2,"NAS 3, Arjan, Dubai",Furnished,Off-Plan,2024-02-07,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
735000,Average,Apartment,1,2,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Furnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
1000000,Average,Apartment,1,2,"Hub Canal 1, Dubai Sports City, Dubai",Unfurnished,Ready,2024-03-21,69402,Hub Canal 1,2010,0,15,187,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale
1100000,Average,Apartment,2,2,"Maryam Island, Al Khan, Sharjah",Unfurnished,Ready,2024-01-16,66550,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
2800000,Medium,Residential Plot,1,2,"Jebel Ali Hills, Jebel Ali, Dubai",Unfurnished,Ready,2024-02-23,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
6100000,High,Residential Plot,2,3,"West Yas, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1799999,Medium,Townhouse,2,3,"Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
580000,Average,Apartment,2,3,"Pearl Tower, Al Khan, Sharjah",Unfurnished,Ready,2024-03-12,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
1700000,Medium,Townhouse,3,5,"Pacifica, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2023-12-06,139579,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
3100000,High,Villa,3,5,"Sharjah Sustainable City, Shaghrafa 1, Al Rahmaniya, Sharjah",Unfurnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
720000,Average,Apartment,1,1,"Sigma Tower 1, Sigma Towers, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-03-29,47300,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
276686,Average,Apartment,0,1,"Al Ameera Village A1, Al Ameera Village, Ajman",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Al Ameera Village,Ajman,UAE,25.3785501,55.572870550000005,For Sale
6050000,High,Apartment,2,3,"Bayview by Address Resort, Emaar Beachfront, Dubai Harbour, Dubai",Furnished,Off-Plan,2024-03-15,0,Unknown,0,0,0,0,0,Dubai Harbour,Dubai,UAE,25.0956188,55.13800090659106,For Sale
1399000,Medium,Apartment,3,4,"Al Mamsha, Muwaileh, Sharjah",Furnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
1000000,Average,Apartment,2,3,"Radiant Boulevard, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-09,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
3500000,High,Townhouse,4,6,"JVC District 12, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-04-01,103932,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
2376000,Medium,Townhouse,3,4,"Yas Park Gate, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
951000,Average,Apartment,1,2,"Nasaq, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-06,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
6000000,High,Apartment,1,2,"Azure, Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Ready,2024-04-17,211067,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
1558000,Medium,Townhouse,2,3,"Reportage Village, Dubailand, Dubai",Unfurnished,Off-Plan,2024-03-12,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
4500000,High,Villa,5,6,"Sarai, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
2089000,Medium,Townhouse,3,5,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
2400000,Medium,Villa,3,4,"La Violeta 1, La Violeta, Villanova, Dubailand, Dubai",Unfurnished,Off-Plan,2024-04-05,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
2355000,Medium,Apartment,3,3,"Terrazzo Residences, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Furnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
4255000,High,Apartment,2,3,"Sama Yas, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
3500000,High,Penthouse,2,3,"The Cove II Building 8, The Cove II, Dubai Creek Harbour, Dubai",Unfurnished,Off-Plan,2024-02-14,0,Unknown,0,0,0,0,0,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale
1050000,Average,Apartment,1,2,"Elitz 3 by Danube, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Furnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1732425,Medium,Apartment,3,5,"Faradis Tower, Al Mamzar, Sharjah",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Al Mamzar,Sharjah,UAE,25.30845345,55.36713780872966,For Sale
749000,Average,Apartment,1,2,"Al Mamsha, Muwaileh, Sharjah",Furnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
2450000,Medium,Apartment,1,1,"Seven Palm, Palm Jumeirah, Dubai",Furnished,Ready,2024-03-29,148615,SEVEN HOTEL & APARTMENTS THE PALM - B,2022,0,20,0,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale
3000000,High,Townhouse,3,3,"Dubai Style, Al Furjan Villas, Al Furjan, Dubai",Unfurnished,Ready,2024-03-15,209911,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
2300000,Medium,Apartment,3,4,"Jawaher Residence, Maryam Island, Al Khan, Sharjah",Unfurnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
1150000,Average,Villa,3,3,"Amargo, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-02-15,73102,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
871000,Average,Apartment,1,2,"Al Marwa 3 Tower, Al Khan, Sharjah",Unfurnished,Ready,2024-04-13,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
1356000,Average,Apartment,2,3,"Confident Lancaster, Queue Point, Liwan, Dubai",Unfurnished,Ready,2024-03-26,74550,Unknown,0,0,0,0,0,Liwan,Dubai,UAE,25.1101209,55.3676993,For Sale
604000,Average,Apartment,0,1,"Azizi Venice, Dubai South, Dubai",Unfurnished,Off-Plan,2024-02-07,0,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale
3710000,High,Apartment,2,2,"Jomana, Madinat Jumeirah Living, Umm Suqeim, Dubai",Unfurnished,Off-Plan,2024-03-21,0,Unknown,0,0,0,0,0,Umm Suqeim,Dubai,UAE,25.1647586,55.2187285,For Sale
1150000,Average,Villa,5,7,"Al Yasmeen, Ajman",Unfurnished,Ready,2024-04-13,60140,Unknown,0,0,0,0,0,Al Yasmeen,Ajman,UAE,25.4019945,55.5066576,For Sale
220000,Average,Apartment,2,2,"Paradise Lakes B5, Paradise Lakes, Emirates City, Ajman",Unfurnished,Ready,2024-01-21,21207,Unknown,0,0,0,0,0,Emirates City,Ajman,UAE,25.3920307,55.5731868,For Sale
765000,Average,Apartment,0,1,"Oxford Terraces 2, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-03-21,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1150000,Average,Apartment,1,2,"Sobha Creek Vistas Reserve, Sobha Hartland, Dubai",Unfurnished,Ready,2024-03-14,101256,Unknown,0,0,0,0,0,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale
1150000,Average,Apartment,1,2,"MAG 5 Residence (B2 Tower), Marina Square, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-06,91855,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
988260,Average,Apartment,1,2,"Golden Wood Views 5, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-04-03,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
5500000,High,Villa,4,4,"Bungalows Area, Green Community West, Green Community, Dubai",Unfurnished,Ready,2024-01-05,0,Unknown,0,0,0,0,0,Green Community,Dubai,UAE,25.0053336,55.160834,For Sale
3031003,High,Apartment,2,3,"Sea La Vie, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2023-10-10,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
5450000,High,Villa,5,7,"Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
2450000,Medium,Apartment,4,5,"Al Raha Lofts 1, Al Raha Lofts, Al Raha Beach, Abu Dhabi",Furnished,Ready,2024-01-24,179994,Unknown,0,0,0,0,0,Al Raha Beach,Abu Dhabi,UAE,24.48593095,54.60093932996362,For Sale
2994999,High,Villa,4,6,"Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
2651000,Medium,Townhouse,3,5,"Saro, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-06,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
700000,Average,Apartment,1,2,"Marina Bay By DAMAC, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-15,79675,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
850000,Average,Apartment,1,2,"Rehan Residence, Maryam Island, Al Khan, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
180000,Average,Apartment,1,2,"Goldcrest Dreams Tower A, Goldcrest Dream Towers, Emirates City, Ajman",Unfurnished,Ready,2024-03-25,18830,Unknown,0,0,0,0,0,Emirates City,Ajman,UAE,25.3920307,55.5731868,For Sale
1111000,Average,Apartment,1,2,"48 Parkside, Arjan, Dubai",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
2500000,Medium,Townhouse,4,6,"Sharjah Sustainable City, Shaghrafa 1, Al Rahmaniya, Sharjah",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
2247454,Medium,Residential Plot,0,0,"Jebel Ali Hills, Jebel Ali, Dubai",Unfurnished,Ready,2024-03-22,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
5950000,High,Villa,4,5,"Bungalows Area, Green Community West, Green Community, Dubai",Unfurnished,Ready,2024-03-06,0,Unknown,0,0,0,0,0,Green Community,Dubai,UAE,25.0053336,55.160834,For Sale
3046000,High,Apartment,2,2,"Address Residences Al Marjan Island, Al Marjan Island, Ras Al Khaimah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Al Marjan Island,Ras Al Khaimah,UAE,25.6810601,55.7432555,For Sale
2073000,Medium,Apartment,2,4,"Radiant Viewz 2, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
599000,Average,Apartment,1,2,"Al Mamsha, Muwaileh, Sharjah",Unfurnished,Off-Plan,2024-01-20,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
1400000,Medium,Apartment,2,2,"Water's Edge, Yas Island, Abu Dhabi",Unfurnished,Ready,2024-02-09,88704,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.4940223,54.6073721,For Sale
2651000,Medium,Villa,3,5,"Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
2190000,Medium,Villa,3,4,"Sharjah Sustainable City, Shaghrafa 1, Al Rahmaniya, Sharjah",Furnished,Ready,2023-12-19,112828,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
2500000,Medium,Townhouse,5,6,"Elora, The Valley, Dubai",Unfurnished,Off-Plan,2024-03-14,0,Unknown,0,0,0,0,0,The Valley,Dubai,UAE,25.019221,55.447201,For Sale
1800000,Medium,Apartment,2,2,"Al Naseem Residence B, Al Naseem, Al Bandar, Al Raha Beach, Abu Dhabi",Unfurnished,Ready,2024-02-27,103142,Unknown,0,0,0,0,0,Al Raha Beach,Abu Dhabi,UAE,24.48593095,54.60093932996362,For Sale
2350000,Medium,Apartment,1,2,"Seven Palm, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-05,148615,SEVEN HOTEL & APARTMENTS THE PALM - B,2022,0,20,0,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale
1300000,Average,Villa,2,3,"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",Unfurnished,Ready,2024-03-04,55420,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
1650000,Medium,Apartment,2,3,"Rove Home Aljada, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
1250000,Average,Apartment,1,1,"Al Nakheel 2, Al Nakheel, The Greens, Dubai",Unfurnished,Ready,2024-04-20,0,NAKHEEL 2,2007,0,7,82,0,The Greens,Dubai,UAE,25.09286175,55.170621914637366,For Sale
2114451,Medium,Apartment,1,2,"Seaside Hills Residence, The Shores, Al Zorah, Ajman",Unfurnished,Off-Plan,2023-01-16,0,Unknown,0,0,0,0,0,Al Zorah,Ajman,UAE,25.4220392,55.4920185,For Sale
580000,Average,Apartment,0,1,"Golf Vista 1, Golf Vista, Golf Town, DAMAC Hills, Dubai",Furnished,Ready,2024-04-23,35387,DAMAC HILLS - GOLF VISTA - TOWER A,2015,0,8,88,0,DAMAC Hills,Dubai,UAE,25.0279508,55.2649127,For Sale
3000000,High,Villa,4,4,"JVC District 13, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-03-20,154178,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
284000,Average,Apartment,0,1,"Verdana Residence, Dubai Investment Park (DIP), Dubai",Furnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
630000,Average,Apartment,0,1,"Hammock Park, Wasl Gate, Dubai",Furnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Wasl Gate,Dubai,UAE,25.0258041,55.10755358863322,For Sale
1459230,Medium,Apartment,2,3,"Eleve by Deyaar, Jebel Ali Freezone South, Jebel Ali Freezone, Jebel Ali, Dubai",Furnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
750000,Average,Apartment,1,2,"Areej Apartments, Aljada, Sharjah",Unfurnished,Ready,2023-09-07,50685,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
545000,Average,Apartment,1,2,"Al Hamra Village, Ras Al Khaimah",Unfurnished,Ready,2024-04-14,52007,Unknown,0,0,0,0,0,Al Hamra Village,Ras Al Khaimah,UAE,25.6994995,55.7822827,For Sale
820000,Average,Apartment,1,1,"Meera Shams Tower 1, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-24,55961,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2800000,Medium,Townhouse,3,4,"Sharjah Sustainable City, Shaghrafa 1, Al Rahmaniya, Sharjah",Unfurnished,Ready,2024-03-18,141098,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
2675000,Medium,Residential Plot,2,3,"Jebel Ali Hills, Jebel Ali, Dubai",Unfurnished,Ready,2024-02-23,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
1400000,Medium,Apartment,2,3,"The Wave, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-03-18,85861,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1690000,Medium,Apartment,3,4,"Faradis Tower, Al Mamzar, Sharjah",Unfurnished,Off-Plan,2024-04-21,0,Unknown,0,0,0,0,0,Al Mamzar,Sharjah,UAE,25.30845345,55.36713780872966,For Sale
3850000,High,Villa,4,4,"Mira 5, Mira, Reem, Dubai",Unfurnished,Ready,2024-03-21,175594,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
3000000,High,Villa,4,4,"Mira Oasis 3, Mira Oasis, Reem, Dubai",Unfurnished,Ready,2023-11-01,179054,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
660000,Average,Apartment,1,2,"Noora Residence 1, Noora Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-01-10,86583,NOORA RESIDENCE,2014,0,5,82,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
500000,Average,Apartment,0,1,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-04-09,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
313900,Average,Apartment,0,1,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
1150000,Average,Townhouse,4,5,"Al Zahya, Ajman",Unfurnished,Ready,2024-03-07,50111,Unknown,0,0,0,0,0,Al Zahya,Ajman,UAE,25.41401,55.596571,For Sale
4200000,High,Residential Building,1,1,"Al Hamidiya 1, Al Hamidiyah, Ajman",Unfurnished,Ready,2024-03-28,0,Unknown,0,0,0,0,0,Al Hamidiyah,Ajman,UAE,25.3959704,55.53263473818302,For Sale
830000,Average,Apartment,1,1,"Yas Island, Abu Dhabi",Unfurnished,Ready,2023-07-08,60836,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
3500000,High,Apartment,3,3,"Park Heights 2, Park Heights, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-04-05,223612,Unknown,0,0,0,0,0,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale
580000,Average,Apartment,0,1,"Lincoln Park Sheffield, Lincoln Park, Arjan, Dubai",Furnished,Ready,2024-03-04,53462,Lincoln Park- Sheffield,2014,0,5,103,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
3600000,High,Townhouse,5,7,"Sharjah Sustainable City, Shaghrafa 1, Al Rahmaniya, Sharjah",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Al Rahmaniya,Sharjah,UAE,25.33455735,55.57830408329693,For Sale
583786,Average,Apartment,2,3,"Al Ameera Village, Ajman",Unfurnished,Off-Plan,2024-03-05,0,Unknown,0,0,0,0,0,Al Ameera Village,Ajman,UAE,25.37861155,55.57355505,For Sale
2722080,Medium,Residential Plot,2,3,"Jebel Ali Hills, Jebel Ali, Dubai",Unfurnished,Ready,2024-02-19,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
3900000,High,Apartment,1,2,"Turquoise, Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Furnished,Ready,2024-01-24,187406,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
2000000,Medium,Apartment,3,4,"Sun Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-03-05,123753,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
950000,Average,Apartment,1,2,"Al Sana 1, Al Sana, Al Muneera, Al Raha Beach, Abu Dhabi",Unfurnished,Ready,2024-04-18,71035,Unknown,0,0,0,0,0,Al Raha Beach,Abu Dhabi,UAE,24.48593095,54.60093932996362,For Sale
3600000,High,Townhouse,3,3,"The Springs 15, The Springs, Dubai",Unfurnished,Ready,2024-04-18,0,Unknown,0,0,0,0,0,The Springs,Dubai,UAE,25.05995825,55.18239787686163,For Sale
1275000,Average,Apartment,2,3,"Dickens Circus 3, Dickens Circus, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2023-11-01,125583,DICKENS CIRCUS 3,2009,0,6,126,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale
2300000,Medium,Apartment,3,5,"Marina Heights I, Marina Heights, Marina Square, Al Reem Island, Abu Dhabi",Furnished,Ready,2024-03-25,166948,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
